"user_id";"sex_type";"occupation";"education";"marriage";"person_type"
66375;1;4;4;1;1
66376;1;2;4;1;2
66377;1;2;4;1;4
66378;2;2;4;3;2
66379;1;4;3;1;2
66380;1;2;3;1;2
66381;1;2;3;3;1
66382;1;2;3;1;4
66383;1;0;0;0;0
66384;2;4;3;2;1
66385;1;2;4;1;1
66386;1;2;3;1;1
66387;1;2;4;3;2
66388;1;2;2;1;3
66389;1;2;3;1;2
66390;1;2;4;1;2
66391;1;2;3;3;1
66392;1;2;4;1;3
66393;1;3;3;3;1
66394;1;2;3;1;1
66395;2;3;3;2;2
66396;1;2;3;2;4
66397;1;2;4;3;1
66398;1;3;4;1;1
66399;1;3;4;3;2
66400;0;2;3;1;1
66401;1;2;3;3;2
66402;1;3;2;3;4
66403;1;2;4;1;4
66404;1;2;4;1;3
66405;1;2;3;2;1
66406;1;2;3;3;3
66407;1;2;3;2;1
66408;1;2;3;1;3
66409;1;2;4;1;2
66410;1;2;4;3;2
66411;1;2;4;3;4
66412;1;3;2;1;3
66413;1;2;2;1;4
66414;1;3;3;3;2
66415;1;0;0;0;0
66416;1;3;4;3;1
66417;0;2;2;3;1
66418;1;4;3;3;4
66419;1;2;4;1;4
66420;1;2;2;1;3
66421;1;4;4;3;4
66422;2;4;4;3;2
66423;0;2;4;3;2
66424;1;4;4;1;1
66425;1;2;4;1;4
66426;1;2;4;1;2
66427;1;4;2;1;1
66428;1;2;4;4;2
66429;1;2;3;1;4
66430;1;2;4;1;1
66431;1;2;3;3;1
66432;1;2;3;4;1
66433;1;4;4;3;4
66434;1;4;3;1;4
66435;0;2;3;1;4
66436;1;2;4;3;2
66437;2;2;3;3;3
66438;1;2;4;1;1
66439;1;1;2;1;2
66440;2;3;3;2;1
66441;1;2;3;1;1
66442;1;3;4;2;1
66443;2;4;3;3;1
66444;1;2;4;1;1
66445;1;4;4;1;4
66446;1;4;4;1;2
66447;2;2;4;3;1
66448;1;4;3;1;1
66449;1;2;4;2;2
66450;1;2;2;1;4
66451;1;2;4;1;1
66452;1;2;3;2;1
66453;1;2;4;1;2
66454;1;2;4;1;1
66455;1;4;4;1;2
66456;1;2;4;1;1
66457;1;2;2;1;1
66458;1;4;2;3;1
66459;1;2;2;3;2
66460;1;3;4;3;4
66461;1;2;3;1;2
66462;2;2;4;1;2
66463;1;2;3;2;2
66464;1;2;4;3;4
66465;0;3;3;3;2
66466;1;2;4;3;1
66467;1;2;3;1;4
66468;1;2;3;1;3
66469;2;2;3;1;1
66470;2;4;3;1;1
66471;2;2;3;1;3
66472;1;4;3;1;1
66473;1;4;3;1;2
66474;1;2;4;1;4
66475;1;2;3;1;3
66476;2;2;2;3;1
66477;2;3;3;1;1
66478;0;4;4;3;2
66479;1;2;4;2;2
66480;1;2;3;3;2
66481;1;2;3;1;2
66482;2;2;3;1;1
66483;1;2;4;3;4
66484;1;2;3;3;2
66485;1;4;3;1;3
66486;1;2;4;1;3
66487;1;3;3;3;2
66488;2;2;3;1;2
66489;1;2;4;1;2
66490;1;2;3;1;2
66491;1;2;4;3;4
66492;1;2;3;3;2
66493;1;2;4;1;3
66494;1;2;4;1;1
66495;1;3;3;2;1
66496;1;2;3;1;1
66497;2;2;3;3;1
66498;2;4;4;1;1
66499;1;2;3;1;1
66500;2;2;2;3;1
66501;1;3;3;1;1
66502;0;4;4;2;4
66503;1;2;3;1;3
66504;1;4;3;1;2
66505;1;2;2;1;4
66506;1;2;3;3;1
66507;1;0;0;0;0
66508;1;2;4;1;4
66509;0;4;3;3;1
66510;1;2;3;3;1
66511;1;3;2;1;3
66512;1;4;3;2;2
66513;1;4;4;1;2
66514;2;2;3;2;2
66515;1;2;3;1;4
66516;1;2;3;1;2
66517;1;2;3;1;1
66518;1;2;3;1;1
66519;1;2;4;1;4
66520;1;2;4;1;2
66521;1;2;2;1;3
66522;1;3;3;3;2
66523;2;4;4;3;3
66524;1;2;4;1;2
66525;1;2;3;1;2
66526;1;2;4;1;4
66527;1;2;4;1;1
66528;1;2;4;3;3
66529;1;2;4;1;2
66530;1;2;4;1;4
66531;1;2;4;3;4
66532;2;4;4;3;2
66533;1;2;3;1;2
66534;1;2;4;1;1
66535;1;2;4;3;2
66536;1;2;3;1;1
66537;1;2;4;1;4
66538;1;2;3;4;1
66539;2;2;3;1;2
66540;1;2;3;1;1
66541;2;2;3;1;3
66542;1;2;3;1;3
66543;1;2;3;3;1
66544;1;2;4;1;4
66545;2;4;4;3;2
66546;1;2;3;3;2
66547;1;2;2;1;1
66548;1;2;3;3;3
66549;1;2;3;1;1
66550;1;2;3;1;4
66551;1;0;0;0;0
66552;1;4;3;1;2
66553;2;2;3;1;2
66554;1;2;4;1;4
66555;1;2;2;3;1
66556;1;2;4;1;4
66557;1;2;4;1;2
66558;1;3;4;3;4
66559;2;2;4;3;1
66560;1;4;4;3;2
66561;2;2;4;3;2
66562;1;4;4;1;1
66563;1;2;4;1;4
66564;1;2;3;3;3
66565;2;2;4;3;4
66566;1;2;3;1;4
66567;0;0;0;0;0
66568;1;2;4;1;4
66569;1;4;3;1;4
66570;1;2;3;3;3
66571;1;4;4;3;2
66572;2;2;3;1;2
66573;1;2;4;1;2
66574;1;4;3;1;4
66575;1;2;3;1;4
66576;1;2;3;3;2
66577;1;4;2;1;2
66578;1;3;3;1;2
66579;1;2;3;1;2
66580;1;2;3;1;4
66581;1;4;3;1;4
66582;1;2;4;3;2
66583;1;2;3;1;2
66584;1;4;4;3;4
66585;2;4;4;4;4
66586;1;4;4;1;2
66587;1;2;3;2;1
66588;1;2;4;1;2
66589;1;3;3;1;3
66590;1;2;3;3;1
66591;1;2;3;2;4
66592;1;4;4;1;2
66593;1;2;3;1;1
66594;2;2;4;3;4
66595;2;2;3;4;1
66596;1;2;3;1;3
66597;1;2;4;3;2
66598;1;4;3;3;2
66599;2;2;4;1;3
66600;2;4;4;1;2
66601;1;2;4;3;1
66602;1;4;4;3;1
66603;1;2;4;1;4
66604;1;4;4;1;1
66605;1;2;3;1;4
66606;2;4;3;3;1
66607;1;2;2;1;1
66608;1;2;2;3;1
66609;1;2;4;3;4
66610;1;2;2;1;1
66611;1;4;3;3;2
66612;2;2;4;3;1
66613;0;2;4;1;2
66614;1;2;3;1;4
66615;1;2;3;3;2
66616;1;2;4;1;4
66617;0;2;4;1;2
66618;1;4;4;3;2
66619;1;0;0;0;0
66620;2;2;4;3;4
66621;1;4;3;1;1
66622;1;2;2;3;1
66623;2;2;3;1;1
66624;1;2;3;3;2
66625;1;2;4;3;4
66626;1;2;4;1;3
66627;1;2;4;3;3
66628;1;2;3;3;2
66629;1;2;4;1;2
66630;1;2;3;1;4
66631;1;3;4;3;2
66632;1;4;4;3;2
66633;1;2;4;1;4
66634;2;3;3;2;2
66635;1;4;4;3;4
66636;1;2;4;1;4
66637;1;3;4;3;3
66638;2;4;4;3;1
66639;2;2;4;1;1
66640;1;2;2;1;4
66641;1;4;4;4;2
66642;2;2;3;1;1
66643;2;3;2;3;1
66644;1;4;2;3;1
66645;2;4;4;3;2
66646;2;2;2;1;3
66647;1;2;4;1;2
66648;1;4;4;1;2
66649;1;4;4;1;4
66650;1;2;4;3;1
66651;1;2;4;3;1
66652;1;2;2;1;1
66653;1;2;4;1;4
66654;1;2;3;1;3
66655;2;4;2;3;1
66656;1;2;3;2;1
66657;1;2;4;1;2
66658;1;2;4;3;2
66659;2;2;3;3;1
66660;1;2;3;3;1
66661;1;2;3;3;1
66662;1;2;3;3;1
66663;2;2;3;1;1
66664;2;4;3;2;1
66665;2;2;3;3;4
66666;1;4;3;1;4
66667;1;2;3;1;1
66668;1;3;4;3;4
66669;1;2;3;3;2
66670;1;2;4;2;4
66671;2;2;2;3;1
66672;2;2;3;1;1
66673;1;2;2;1;3
66674;1;2;3;1;1
66675;2;2;4;1;2
66676;1;4;3;1;1
66677;2;4;4;1;1
66678;1;3;2;2;4
66679;1;4;3;3;2
66680;1;3;3;1;3
66681;1;2;4;3;1
66682;0;2;4;1;2
66683;1;0;0;0;0
66684;1;4;4;3;4
66685;1;2;4;1;4
66686;2;2;3;3;2
66687;1;2;4;1;4
66688;1;2;3;3;2
66689;2;4;4;3;2
66690;1;2;3;1;1
66691;1;2;4;1;2
66692;1;2;3;1;4
66693;1;2;3;1;4
66694;2;2;4;2;2
66695;1;2;4;1;3
66696;1;2;4;4;4
66697;2;4;4;3;1
66698;1;2;3;1;4
66699;1;3;2;1;4
66700;1;2;3;1;4
66701;1;2;3;1;3
66702;1;4;3;1;2
66703;1;2;4;3;3
66704;2;2;2;3;3
66705;1;2;4;1;4
66706;1;4;3;3;2
66707;1;2;3;1;1
66708;2;4;3;1;4
66709;1;2;3;1;3
66710;2;2;4;1;2
66711;1;2;4;1;4
66712;1;2;3;2;1
66713;1;2;2;3;1
66714;1;2;4;1;1
66715;1;2;4;1;1
66716;1;2;4;1;4
66717;1;2;4;1;4
66718;1;3;4;4;1
66719;1;3;4;1;1
66720;1;2;2;1;3
66721;2;2;3;1;4
66722;2;2;3;2;2
66723;1;0;0;0;0
66724;1;2;2;3;1
66725;2;2;3;1;2
66726;1;2;4;1;2
66727;1;2;4;3;2
66728;1;2;4;1;1
66729;1;2;4;3;1
66730;2;0;0;0;0
66731;1;2;3;1;1
66732;1;2;3;1;4
66733;2;2;4;1;2
66734;1;2;2;1;1
66735;1;2;4;1;1
66736;1;2;3;3;1
66737;1;2;4;1;4
66738;1;2;4;1;1
66739;2;2;4;1;4
66740;1;2;4;1;1
66741;1;2;4;1;4
66742;1;2;3;1;1
66743;0;0;0;0;0
66744;1;4;4;1;4
66745;1;2;3;1;2
66746;1;2;3;1;1
66747;1;2;4;1;2
66748;0;2;4;4;2
66749;1;2;3;1;2
66750;1;2;3;3;1
66751;1;2;3;1;2
66752;1;2;2;1;3
66753;2;2;3;4;1
66754;1;3;4;3;4
66755;1;2;4;1;2
66756;2;2;3;3;3
66757;2;4;4;1;2
66758;1;2;2;1;1
66759;1;2;3;3;4
66760;1;2;4;1;2
66761;1;2;4;1;1
66762;1;2;4;2;4
66763;1;2;2;3;1
66764;1;2;2;3;4
66765;1;4;3;1;2
66766;2;2;3;1;4
66767;2;2;3;3;1
66768;1;2;4;1;1
66769;1;2;3;1;4
66770;1;3;4;3;3
66771;1;2;3;3;1
66772;2;2;4;1;2
66773;2;2;4;1;2
66774;2;2;4;1;4
66775;1;2;3;1;1
66776;1;2;3;3;2
66777;1;2;4;2;4
66778;2;2;2;3;1
66779;1;2;2;1;1
66780;1;2;4;1;2
66781;1;4;4;1;2
66782;1;2;4;1;4
66783;2;2;4;3;4
66784;1;2;3;1;4
66785;1;2;4;3;3
66786;1;4;3;3;1
66787;2;2;4;3;2
66788;1;2;4;1;1
66789;1;2;2;3;3
66790;1;2;4;1;2
66791;1;2;4;3;2
66792;1;2;4;1;3
66793;1;2;4;4;1
66794;1;2;3;3;1
66795;1;2;3;1;2
66796;1;4;3;3;1
66797;1;3;4;3;1
66798;1;2;4;3;2
66799;1;2;4;1;2
66800;1;2;4;2;3
66801;2;4;3;1;1
66802;1;2;4;1;3
66803;1;2;4;2;4
66804;1;2;3;1;3
66805;1;2;1;1;1
66806;1;2;4;1;2
66807;1;2;3;3;1
66808;1;2;3;2;1
66809;2;2;4;3;4
66810;1;2;3;3;4
66811;1;2;2;2;4
66812;1;2;3;1;2
66813;1;2;3;3;1
66814;1;2;4;2;2
66815;1;2;4;2;4
66816;2;3;1;3;1
66817;1;2;3;1;3
66818;1;2;3;1;3
66819;1;2;4;1;2
66820;1;2;4;2;3
66821;2;2;3;3;1
66822;1;2;4;3;3
66823;1;4;4;3;1
66824;1;2;3;1;2
66825;1;2;3;1;2
66826;1;2;2;3;1
66827;1;2;3;3;1
66828;1;2;3;3;2
66829;1;2;3;1;3
66830;1;2;4;3;1
66831;2;2;4;4;1
66832;1;2;2;1;4
66833;1;2;3;3;3
66834;1;2;4;3;4
66835;0;2;3;1;3
66836;1;2;3;1;3
66837;1;2;3;1;1
66838;1;2;4;1;4
66839;1;2;4;3;1
66840;2;2;4;3;4
66841;1;2;2;1;2
66842;1;4;4;3;4
66843;1;2;3;3;3
66844;2;2;3;1;3
66845;1;2;3;1;4
66846;2;3;3;3;1
66847;2;2;4;1;1
66848;1;4;4;3;4
66849;1;4;4;1;1
66850;1;2;2;1;3
66851;1;2;3;1;4
66852;1;2;3;1;1
66853;1;2;3;1;3
66854;1;2;3;1;2
66855;1;2;3;1;1
66856;1;3;3;2;4
66857;1;2;4;1;3
66858;2;3;4;4;1
66859;1;2;3;1;1
66860;1;2;4;1;4
66861;1;2;2;1;3
66862;1;2;2;2;1
66863;1;2;4;3;2
66864;1;2;2;2;2
66865;2;2;3;1;4
66866;2;2;2;3;1
66867;1;2;3;1;2
66868;1;2;4;3;2
66869;1;2;4;3;2
66870;1;3;2;2;1
66871;1;2;4;3;4
66872;1;2;3;1;2
66873;1;2;4;3;2
66874;1;2;4;1;2
66875;2;2;3;1;1
66876;1;2;3;1;1
66877;1;2;3;3;3
66878;1;2;3;1;3
66879;2;2;4;3;1
66880;1;2;1;3;2
66881;1;2;4;1;4
66882;1;2;4;3;1
66883;1;2;4;1;3
66884;1;4;3;1;2
66885;1;2;4;4;2
66886;1;2;2;2;1
66887;1;2;3;1;2
66888;1;2;4;3;4
66889;1;2;2;2;3
66890;1;2;4;2;1
66891;1;2;2;2;1
66892;1;2;4;1;1
66893;1;2;2;3;4
66894;1;2;4;1;4
66895;2;2;2;1;4
66896;1;4;4;3;1
66897;1;2;3;1;4
66898;1;4;2;1;4
66899;1;2;3;3;1
66900;0;4;3;1;4
66901;2;2;3;1;1
66902;1;2;3;1;1
66903;1;2;2;3;1
66904;1;2;4;1;4
66905;1;3;3;1;1
66906;1;2;4;4;4
66907;2;2;4;1;1
66908;2;2;2;1;3
66909;2;4;4;3;2
66910;2;2;2;1;4
66911;1;2;4;1;1
66912;1;3;3;3;1
66913;1;2;3;2;3
66914;1;2;3;3;4
66915;1;2;4;1;2
66916;1;2;3;1;3
66917;1;4;4;1;2
66918;1;2;4;3;4
66919;1;2;4;1;4
66920;1;2;2;1;3
66921;2;4;4;1;4
66922;1;2;4;1;3
66923;1;4;4;2;2
66924;1;4;2;1;4
66925;2;2;3;1;3
66926;1;2;3;1;2
66927;1;2;4;2;4
66928;1;2;4;1;4
66929;1;2;4;3;4
66930;1;2;4;1;4
66931;1;2;4;1;4
66932;1;2;4;1;2
66933;1;2;4;1;4
66934;1;2;2;1;1
66935;1;2;3;1;3
66936;1;2;3;1;2
66937;1;2;3;1;2
66938;1;2;3;3;1
66939;1;2;4;1;2
66940;1;2;4;1;4
66941;1;2;4;2;4
66942;1;2;3;1;3
66943;1;2;4;3;1
66944;1;4;4;2;2
66945;1;3;4;2;2
66946;1;2;4;2;2
66947;1;2;3;1;1
66948;1;2;4;1;4
66949;1;2;3;3;4
66950;1;4;4;2;2
66951;1;2;4;1;4
66952;1;2;4;3;2
66953;1;2;4;1;1
66954;1;2;4;3;2
66955;1;2;4;3;4
66956;1;2;4;1;3
66957;1;2;4;3;4
66958;1;2;3;3;1
66959;1;2;3;1;4
66960;1;4;2;1;4
66961;1;2;3;3;1
66962;1;2;3;3;2
66963;1;2;3;1;4
66964;1;2;3;1;1
66965;1;2;4;1;2
66966;1;2;4;1;1
66967;2;2;4;1;1
66968;1;2;3;2;2
66969;1;2;4;1;4
66970;1;2;4;1;1
66971;1;2;3;1;1
66972;1;2;3;1;1
66973;1;2;3;1;3
66974;1;2;4;4;2
66975;1;2;4;3;4
66976;1;2;3;3;3
66977;1;2;2;3;1
66978;1;2;3;3;2
66979;1;2;3;1;1
66980;1;2;2;3;1
66981;1;2;4;1;4
66982;1;2;3;1;4
66983;1;2;3;1;4
66984;0;2;3;1;3
66985;2;2;3;1;1
66986;1;2;4;1;4
66987;2;2;4;3;2
66988;2;2;4;3;1
66989;1;0;0;0;0
66990;1;2;2;3;1
66991;1;2;4;3;2
66992;1;1;3;1;3
66993;1;2;3;1;2
66994;1;2;3;1;2
66995;1;4;4;1;3
66996;1;2;3;1;1
66997;1;4;4;1;2
66998;2;2;3;1;2
66999;1;4;3;3;2
67000;1;4;4;3;2
67001;1;2;4;2;2
67002;2;3;4;3;2
67003;1;2;2;3;1
67004;1;2;3;1;2
67005;1;4;3;1;1
67006;2;3;2;1;1
67007;1;2;3;1;2
67008;1;2;3;1;2
67009;1;2;4;1;4
67010;1;2;3;1;3
67011;1;3;3;3;1
67012;1;2;4;1;4
67013;1;2;3;1;1
67014;2;2;3;3;1
67015;1;2;4;1;1
67016;1;2;4;1;1
67017;1;2;4;1;4
67018;2;2;2;3;1
67019;1;4;4;3;2
67020;1;4;3;1;3
67021;1;2;4;1;2
67022;1;2;4;3;1
67023;1;4;3;3;1
67024;1;2;4;3;1
67025;1;2;3;1;1
67026;1;4;4;2;4
67027;1;2;4;1;2
67028;1;2;4;3;1
67029;1;2;4;1;4
67030;0;2;2;1;1
67031;2;2;4;1;4
67032;1;2;4;1;4
67033;2;4;3;1;1
67034;1;2;4;1;2
67035;2;2;4;1;2
67036;1;2;4;1;2
67037;1;2;4;3;2
67038;1;2;3;1;1
67039;1;3;4;3;2
67040;1;4;3;2;1
67041;1;2;3;1;2
67042;0;4;4;1;1
67043;1;2;4;1;4
67044;1;2;3;1;2
67045;1;3;2;3;3
67046;2;2;4;1;1
67047;1;2;3;3;1
67048;2;4;4;1;1
67049;0;0;0;0;0
67050;1;2;4;1;4
67051;1;2;2;1;4
67052;1;4;3;1;2
67053;1;2;3;2;1
67054;2;2;1;1;1
67055;1;2;3;2;1
67056;1;2;4;1;3
67057;1;4;4;1;3
67058;1;2;4;3;1
67059;1;2;4;1;1
67060;2;4;4;1;1
67061;1;2;4;2;4
67062;1;2;2;1;1
67063;1;4;3;3;2
67064;1;2;2;1;1
67065;1;4;3;3;2
67066;1;4;3;4;3
67067;1;2;3;1;2
67068;1;2;2;3;3
67069;1;2;3;3;1
67070;1;2;4;3;4
67071;1;2;3;3;1
67072;1;2;4;1;4
67073;1;4;3;3;3
67074;2;4;3;1;1
67075;1;2;2;2;1
67076;1;2;4;1;4
67077;1;2;2;1;2
67078;2;4;3;1;3
67079;2;2;3;1;2
67080;1;3;2;1;3
67081;2;2;4;3;3
67082;1;4;4;1;4
67083;1;2;3;1;3
67084;2;3;3;3;1
67085;2;2;4;1;3
67086;1;4;4;1;4
67087;2;2;3;2;3
67088;1;2;4;1;4
67089;1;3;3;2;4
67090;1;2;3;3;4
67091;2;2;4;1;2
67092;1;2;2;2;1
67093;1;3;3;1;1
67094;1;3;2;3;1
67095;1;4;3;3;2
67096;1;4;4;1;2
67097;2;2;3;3;2
67098;1;3;4;3;2
67099;1;2;3;1;1
67100;1;2;3;1;3
67101;1;2;3;1;1
67102;1;2;3;2;2
67103;1;2;3;1;2
67104;1;2;4;1;3
67105;1;2;4;1;3
67106;2;2;3;1;2
67107;2;2;4;4;2
67108;1;2;4;1;2
67109;1;2;4;3;2
67110;1;2;4;1;2
67111;1;2;2;1;1
67112;1;3;3;3;2
67113;1;2;2;3;1
67114;1;2;3;1;4
67115;1;2;4;3;1
67116;1;2;4;1;1
67117;1;2;4;1;2
67118;1;2;3;2;1
67119;1;2;2;3;1
67120;0;2;3;3;4
67121;1;2;3;3;2
67122;1;2;4;2;3
67123;1;2;4;1;3
67124;0;3;4;3;3
67125;1;2;4;1;2
67126;2;2;4;3;4
67127;1;2;3;3;4
67128;1;2;4;1;2
67129;1;2;3;1;2
67130;1;2;4;1;4
67131;2;2;2;1;1
67132;1;2;4;1;4
67133;1;2;2;2;3
67134;2;4;4;4;4
67135;1;2;4;1;1
67136;1;2;4;4;4
67137;1;2;4;3;3
67138;1;2;4;3;4
67139;2;2;3;1;3
67140;1;2;2;1;1
67141;1;2;4;3;1
67142;2;2;3;1;2
67143;1;4;4;2;2
67144;1;4;4;2;1
67145;1;4;4;1;1
67146;1;2;4;3;2
67147;1;2;4;1;4
67148;1;3;4;3;4
67149;2;2;2;3;1
67150;1;4;4;3;1
67151;1;2;3;1;2
67152;1;2;3;1;3
67153;1;2;3;3;3
67154;1;4;4;3;2
67155;1;4;4;1;2
67156;1;4;4;1;2
67157;1;2;4;1;2
67158;0;2;3;2;2
67159;1;2;4;2;4
67160;1;2;4;3;1
67161;2;2;3;3;2
67162;1;2;3;2;1
67163;1;2;4;1;4
67164;1;2;3;1;3
67165;1;4;2;1;2
67166;2;2;4;1;2
67167;1;2;4;1;4
67168;2;2;4;3;1
67169;2;2;3;3;2
67170;1;2;4;1;3
67171;1;2;3;2;1
67172;1;4;2;1;2
67173;1;2;2;1;4
67174;1;2;2;3;3
67175;1;2;4;3;3
67176;1;2;2;1;4
67177;1;2;4;1;2
67178;1;2;3;1;2
67179;1;2;3;1;1
67180;1;2;3;3;1
67181;2;2;4;3;1
67182;1;3;4;3;4
67183;1;2;4;1;4
67184;1;2;4;1;4
67185;1;2;3;2;1
67186;1;2;4;1;2
67187;1;2;2;3;1
67188;2;4;3;1;1
67189;1;2;3;1;4
67190;1;2;3;3;2
67191;1;2;3;1;4
67192;1;2;2;1;3
67193;1;2;2;1;1
67194;1;2;3;1;1
67195;1;3;3;3;1
67196;1;3;4;1;2
67197;1;4;3;3;2
67198;2;4;4;2;3
67199;1;2;4;1;2
67200;1;2;4;2;2
67201;1;2;4;1;4
67202;1;3;4;1;2
67203;1;4;3;1;1
67204;2;3;2;2;3
67205;0;3;2;3;3
67206;2;2;4;2;2
67207;1;2;3;1;2
67208;1;2;3;1;1
67209;1;4;2;1;4
67210;1;2;4;1;2
67211;2;2;2;1;2
67212;1;2;3;3;3
67213;1;3;4;3;1
67214;2;2;4;1;1
67215;1;4;3;3;1
67216;1;2;3;1;4
67217;1;2;4;1;4
67218;1;4;2;1;2
67219;1;3;3;1;4
67220;1;2;3;3;2
67221;1;2;4;3;2
67222;1;2;4;1;1
67223;1;2;2;2;1
67224;1;2;3;1;3
67225;1;3;3;1;2
67226;2;2;2;3;3
67227;2;4;3;3;1
67228;1;2;3;1;3
67229;1;2;2;1;4
67230;1;4;3;1;1
67231;1;4;4;1;1
67232;1;2;2;1;4
67233;1;2;3;1;4
67234;2;2;3;4;1
67235;0;2;4;1;1
67236;2;2;4;1;2
67237;1;4;4;1;1
67238;2;2;4;3;2
67239;1;2;4;1;3
67240;1;2;4;1;2
67241;1;2;3;1;2
67242;1;2;3;1;2
67243;1;2;3;1;1
67244;2;2;3;1;4
67245;1;2;2;1;4
67246;1;4;2;3;4
67247;1;2;3;1;4
67248;1;2;3;3;1
67249;1;2;3;1;1
67250;1;2;3;1;3
67251;1;2;4;1;3
67252;1;2;4;1;3
67253;1;2;2;3;3
67254;1;2;3;3;3
67255;1;2;3;1;1
67256;1;2;3;3;4
67257;1;2;4;1;3
67258;2;4;4;1;2
67259;1;2;4;3;4
67260;1;2;3;1;2
67261;1;2;3;3;3
67262;1;2;3;3;1
67263;1;2;2;3;2
67264;1;4;4;1;4
67265;1;2;4;3;1
67266;1;2;3;1;3
67267;1;2;4;2;4
67268;1;2;3;1;3
67269;1;3;4;3;4
67270;2;2;3;2;1
67271;1;2;3;1;1
67272;1;2;2;1;3
67273;1;3;2;3;1
67274;2;2;3;2;1
67275;0;2;3;3;1
67276;1;2;4;3;4
67277;1;2;2;1;4
67278;2;4;4;4;2
67279;1;4;3;3;4
67280;1;4;3;2;2
67281;1;2;4;3;1
67282;2;2;3;2;3
67283;1;3;3;1;2
67284;2;2;3;1;1
67285;1;2;4;2;1
67286;1;4;4;3;1
67287;1;2;3;3;1
67288;2;4;3;1;2
67289;1;4;4;1;1
67290;2;2;3;3;2
67291;1;2;4;2;4
67292;1;4;4;1;2
67293;1;2;2;1;1
67294;2;0;0;0;0
67295;1;4;3;1;4
67296;1;2;3;5;2
67297;1;2;2;3;1
67298;1;2;3;1;4
67299;1;4;4;3;2
67300;1;2;3;1;1
67301;1;4;4;1;2
67302;2;2;3;1;1
67303;1;2;3;1;3
67304;1;2;4;3;4
67305;1;2;4;1;2
67306;1;2;3;1;1
67307;2;2;3;2;1
67308;1;2;3;1;4
67309;1;2;3;1;4
67310;1;4;4;3;1
67311;1;1;1;1;1
67312;2;2;4;1;2
67313;1;2;3;1;3
67314;1;2;4;3;1
67315;1;2;3;2;2
67316;0;2;4;1;1
67317;1;2;4;1;1
67318;1;2;3;3;4
67319;1;2;2;2;1
67320;1;2;3;1;3
67321;1;2;4;3;1
67322;2;2;4;2;2
67323;1;2;3;1;3
67324;1;2;3;1;1
67325;2;2;4;3;2
67326;1;2;2;3;1
67327;1;4;4;1;4
67328;1;2;4;2;1
67329;2;2;2;1;2
67330;2;2;4;1;3
67331;2;3;4;3;2
67332;2;2;4;2;2
67333;1;2;3;3;1
67334;1;2;3;3;3
67335;1;2;3;1;4
67336;1;2;3;1;2
67337;1;4;3;1;3
67338;1;2;3;3;1
67339;1;2;3;3;2
67340;1;2;3;3;1
67341;1;4;4;3;4
67342;1;2;4;3;2
67343;2;2;3;1;2
67344;0;4;3;1;2
67345;1;2;4;1;4
67346;2;2;4;3;2
67347;2;2;2;1;1
67348;1;2;3;2;2
67349;1;2;3;3;1
67350;1;2;3;1;3
67351;1;2;4;3;4
67352;0;2;4;1;1
67353;1;2;3;3;1
67354;1;2;4;1;1
67355;1;2;3;1;4
67356;1;3;4;3;2
67357;1;2;3;2;2
67358;1;2;3;1;4
67359;1;2;3;3;2
67360;1;2;3;1;4
67361;1;2;2;1;2
67362;1;2;3;4;1
67363;1;4;3;3;3
67364;1;2;4;1;4
67365;1;2;4;1;4
67366;1;4;4;1;2
67367;1;2;2;1;4
67368;2;2;3;1;1
67369;1;2;3;1;2
67370;1;3;4;3;2
67371;1;2;4;1;2
67372;1;4;3;1;2
67373;1;2;4;4;1
67374;1;2;3;1;2
67375;2;2;4;1;2
67376;1;2;3;1;4
67377;1;2;4;1;4
67378;1;4;3;1;4
67379;2;2;4;2;2
67380;2;2;3;1;3
67381;2;2;3;3;2
67382;1;3;2;2;1
67383;1;2;3;1;2
67384;1;2;4;1;3
67385;1;3;4;1;2
67386;1;4;3;1;4
67387;1;2;4;1;4
67388;1;2;4;3;4
67389;1;4;4;3;1
67390;1;2;3;1;1
67391;1;4;3;1;1
67392;1;2;4;1;4
67393;1;2;3;1;2
67394;1;4;4;3;3
67395;1;2;3;3;2
67396;2;2;2;3;1
67397;1;2;3;1;2
67398;1;2;4;1;3
67399;1;2;4;1;2
67400;1;2;4;1;2
67401;2;4;2;2;3
67402;1;4;3;1;4
67403;1;2;2;1;2
67404;0;4;4;1;4
67405;1;2;3;1;4
67406;2;3;4;4;2
67407;2;2;3;1;2
67408;1;2;4;3;1
67409;1;2;4;1;2
67410;1;2;4;1;4
67411;1;2;3;3;2
67412;1;2;4;1;1
67413;1;2;3;1;1
67414;1;2;4;1;4
67415;1;2;4;1;2
67416;1;2;3;1;2
67417;1;2;4;1;2
67418;1;2;3;3;2
67419;1;2;3;1;4
67420;2;2;3;3;1
67421;1;2;3;2;2
67422;2;2;4;1;1
67423;2;4;4;2;2
67424;2;4;3;3;3
67425;2;2;2;1;1
67426;1;2;3;3;2
67427;1;3;4;1;4
67428;1;2;2;3;1
67429;1;3;3;1;1
67430;1;2;4;1;3
67431;1;2;3;3;2
67432;2;4;3;1;4
67433;0;4;3;3;1
67434;1;2;2;1;4
67435;1;2;3;3;1
67436;1;2;4;1;4
67437;1;2;4;3;1
67438;1;2;4;1;4
67439;1;4;3;1;4
67440;1;2;2;1;1
67441;1;2;4;1;2
67442;1;2;2;1;1
67443;2;2;4;3;3
67444;2;2;3;1;2
67445;1;2;3;1;1
67446;1;2;4;1;2
67447;1;4;3;1;1
67448;1;2;4;3;4
