"user_id";"sex_type";"occupation";"education";"marriage";"person_typpe";"sex_occupation";"sex_education";"sex_marriage";"sex_persontype";"occupation_education";"occupation_marriage";"occupation_persontype";"education_marriage";"education_persontype";"marriage_persontype";"credit_card_numbers";"mean_credit_limit";"max_credit_limit";"min_credit_limit";"s_1_times";"s_1_times_prob";"s_0_times";"s_0_times_prob";"mean_cycle_interest";"max_cycle_interest";"min_cycle_interest";"mean_zuidihuankuan";"min_zuidihuankuan";"max_zuidihuankuan";"mean_moneyreturn_rate";"mean_lastmoneyreturn";"min_lastmoneyreturn";"max_lastmoneyreturn";"mean_lastmoneyuse";"min_lastmoneyuse";"max_lastmoneyuse";"mean_consume_numbers";"max_consume_numbers";"min_consume_numbers";"mean_yue";"max_yue";"min_yue";"mean_jine";"max_jine";"min_jine";"bias_jine_yue";"mean_available";"max_available";"min_available";"mean_adjust";"max_adjust";"min_adjust";"consumed_money";"consumed_rate";"lable"
44632;1;2;4;3;4;2.1;4.1;3.1;4.1;8.1;6.1;8.1;12.1;16.1;12.1;1;19.4604;19.4604;19.4604;0;0.0;10;1.0;0.0;0.0;0.0;16.4901;12.2999;17.8902;0.571275;10.2882;0.0;19.1165;18.0092;12.2999;19.377;0;0;0;18.0312;19.3984;12.2999;16.022;19.263;12.4399;20.0918;0.0;0.0;0.0;0.0;0.0;0.0;160.22;0.888572;1
44635;1;2;3;1;1;2.1;3.1;1.1;1.1;6.1;2.1;2.1;3.1;3.1;1.1;6;16.6192;22.0507;0.0;0;0.0;30;1.0;3.87011;17.3724;0.0;17.4833;0.0;19.605;0.919004;14.6663;0.0;21.9998;15.9589;0.0;21.7624;0;8;0;19.039;21.7624;-14.7632;14.0517;22.2896;0.0;149.619;0.0;0.0;0.0;1.26123;20.1536;0.0;383.713;0.671803;1
44640;0;2;4;1;2;0.1;0.1;0.1;0.1;8.1;2.1;4.1;4.1;8.1;2.1;4;18.7127;21.2522;16.0592;0;0.0;27;1.0;0.0;0.0;0.0;14.4253;0.0;19.4753;0.794551;10.142;0.0;20.6645;12.7644;0.0;20.679;0;3;0;15.7287;20.704;-11.3148;9.21332;20.7345;0.0;175.915;0.0;0.0;0.0;0.0;0.0;0.0;248.76;0.585765;1
44645;2;2;4;1;2;4.1;8.1;2.1;4.1;8.1;2.1;4.1;4.1;8.1;2.1;2;7.26228;19.9713;0.0;0;0.0;22;1.0;0.0;0.0;0.0;18.2528;17.4219;19.1914;0.906967;5.75498;0.0;19.0899;6.34531;0.0;19.9872;0;0;0;19.8606;20.2;18.6951;6.47597;19.9387;0.0;294.461;0.0;0.0;0.0;0.0;0.0;0.0;142.471;0.326072;1
44666;2;2;3;2;2;4.1;6.1;4.1;4.1;6.1;4.1;4.1;6.1;6.1;4.1;2;20.2015;20.4413;20.1536;0;0.0;6;1.0;0.0;0.0;0.0;18.1431;17.9783;18.3268;0.963223;12.5263;0.0;20.0526;13.0046;0.0;20.1603;0;0;0;19.6493;20.4505;19.2225;19.0906;20.4505;17.3651;3.35221;0.0;0.0;0.0;0.0;0.0;0.0;114.543;0.971566;1
44680;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;3;8.48572;20.1536;0.0;0;0.0;19;1.0;8.67681;16.5276;0.0;18.1175;13.9085;18.5533;0.903469;18.1589;13.8619;18.6515;20.0991;13.9555;20.6791;1;3;0;20.2125;20.6791;16.0738;17.2872;18.9534;0.0;55.5812;0.0;0.0;0.0;0.0;0.0;0.0;328.456;0.855271;1
44702;2;2;3;2;1;4.1;6.1;4.1;2.1;6.1;4.1;2.1;6.1;3.1;2.1;1;14.3006;20.4413;0.0;0;0.0;17;1.0;0.0;0.0;0.0;17.2445;13.8529;18.663;1.0007;13.6434;0.0;20.39;13.6338;0.0;20.3749;0;0;0;19.2422;20.4516;14.9384;13.2878;20.386;0.0;101.226;0.0;0.0;0.0;0.0;0.0;0.0;225.892;0.690553;1
44703;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;1;20.4413;20.4413;20.4413;0;0.0;12;1.0;0.0;0.0;0.0;16.4766;13.8709;18.1379;1.08009;19.1888;16.7524;20.5253;17.7659;0.0;20.4636;2;3;0;19.3841;20.4636;16.867;16.3094;20.851;-19.7993;36.896;0.0;0.0;0.0;0.0;0.0;0.0;195.713;0.841382;1
44723;0;2;2;1;2;0.1;0.1;0.1;0.1;4.1;2.1;4.1;2.1;4.1;2.1;2;20.446;20.5591;19.9713;0;0.0;26;1.0;0.0;0.0;0.0;3.92808;-18.7512;18.2568;0.953094;19.55;17.1579;21.0699;20.5121;19.9456;21.0538;0;1;0;20.5136;21.0538;19.9456;19.1666;21.0739;16.2913;35.0206;0.0;0.0;0.0;0.0;0.0;0.0;498.332;0.934339;1
44725;2;2;4;1;4;4.1;8.1;2.1;8.1;8.1;2.1;8.1;4.1;16.1;4.1;2;18.9601;19.9713;0.0;0;0.0;27;1.0;0.0;0.0;0.0;16.775;0.0;19.2985;0.681418;11.3007;0.0;19.5856;16.5841;-15.0563;19.992;3;7;0;18.5859;19.992;0.0;5.94633;18.7684;0.0;341.268;0.0;0.0;0.0;0.0;0.0;0.0;160.551;0.319938;1
44727;2;2;4;1;2;4.1;8.1;2.1;4.1;8.1;2.1;4.1;4.1;8.1;2.1;1;20.2023;20.6644;19.9713;0;0.0;3;1.0;0.0;0.0;0.0;18.0436;17.6683;18.7903;1.53585;20.4503;19.2152;21.3057;13.3152;0.0;19.9748;0;0;0;19.9723;19.9748;19.9709;20.8309;21.3057;20.3586;-2.57581;0.0;0.0;0.0;0.0;0.0;0.0;62.4926;1.04299;1
44735;1;3;3;3;3;3.1;3.1;3.1;3.1;9.1;9.1;9.1;9.1;9.1;9.1;2;11.0365;20.8467;0.0;0;0.0;17;1.0;0.972309;16.5293;0.0;18.1419;17.8455;18.5463;1.00011;8.50981;0.0;20.6803;8.50888;0.0;20.6644;0;2;0;20.7605;20.8625;20.6644;9.72472;20.6694;0.0;187.609;0.0;0.0;0.0;0.0;0.0;0.0;165.32;0.468424;1
44740;1;4;3;3;2;4.1;3.1;3.1;2.1;12.1;12.1;8.1;9.1;6.1;6.1;1;20.1536;20.1536;20.1536;0;0.0;3;1.0;0.0;0.0;0.0;18.202;17.8046;18.7052;0.648811;13.0582;0.0;20.1197;20.1264;20.1072;20.1648;1;2;0;20.1457;20.165;20.1072;0.0;0.0;0.0;60.437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
44766;1;2;3;2;2;2.1;3.1;2.1;2.1;6.1;4.1;4.1;6.1;6.1;4.1;6;20.8437;21.7291;17.6687;0;0.0;67;1.0;4.63028;17.7885;0.0;18.202;0.0;20.2653;0.941598;15.53;0.0;21.9408;16.4932;0.0;21.9771;1;7;0;20.1639;21.9405;11.2309;15.5568;20.9688;0.0;308.678;0.0;0.0;0.0;0.0;0.0;0.0;1042.31;0.771516;1
44767;1;2;3;1;4;2.1;3.1;1.1;4.1;6.1;2.1;8.1;3.1;12.1;4.1;3;20.2021;20.9268;19.4604;0;0.0;37;1.0;2.87047;15.5048;0.0;16.2957;0.0;17.8154;0.896142;13.9872;0.0;20.5575;15.6082;0.0;20.2831;0;1;0;18.8479;20.2831;0.0;14.5544;19.5225;0.0;158.859;0.0;0.0;0.0;0.0;0.0;0.0;538.512;0.772203;1
44775;1;2;2;1;4;2.1;2.1;1.1;4.1;4.1;2.1;8.1;2.1;8.1;4.1;3;19.9793;20.4413;19.4604;0;0.0;69;1.0;5.51003;15.9463;0.0;17.3487;16.9872;18.4562;0.817218;16.1778;0.0;19.4832;19.7962;17.1732;20.4774;1;4;0;20.0142;20.4774;19.4676;16.8743;18.3;0.0;216.648;0.0;0.0;0.0;0.0;0.0;0.0;1164.33;0.84312;1
44784;1;2;3;3;4;2.1;3.1;3.1;4.1;6.1;6.1;8.1;9.1;12.1;12.1;1;19.4604;19.4604;19.4604;0;0.0;5;1.0;0.0;0.0;0.0;16.7437;16.3444;17.1579;1.03544;15.6415;0.0;19.9511;15.1061;0.0;19.4598;0;0;0;19.0443;19.4598;18.6463;19.5569;19.9492;19.4047;-2.56299;0.0;0.0;0.0;0.0;0.0;0.0;97.7845;1.02692;1
44794;1;2;4;1;2;2.1;4.1;1.1;2.1;8.1;2.1;4.1;4.1;8.1;2.1;2;21.9545;22.0507;21.8583;0;0.0;16;1.0;8.65555;17.7333;0.0;18.9447;18.6913;19.5446;0.97384;19.9235;18.6903;21.0854;20.4587;18.8952;21.6882;1;3;0;20.4157;21.649;18.8952;10.0294;21.1314;0.0;166.18;0.0;0.0;0.0;0.0;0.0;0.0;160.471;0.491262;1
44798;1;2;4;2;2;2.1;4.1;2.1;2.1;8.1;4.1;4.1;8.1;8.1;4.1;5;20.1394;20.9268;19.055;0;0.0;14;1.0;0.0;0.0;0.0;15.0771;0.0;18.6227;1.20856;11.285;0.0;20.9268;9.33751;-14.984;20.9252;0;0;0;17.2253;20.9251;0.0;11.254;20.9268;0.0;83.5978;0.0;0.0;0.0;0.0;0.0;0.0;157.556;0.653343;1
44807;2;2;3;1;2;4.1;6.1;2.1;4.1;6.1;2.1;4.1;3.1;6.1;2.1;2;12.482;19.9713;0.0;0;0.0;8;1.0;0.0;0.0;0.0;17.7182;16.6741;19.047;0.476097;4.75196;0.0;20.3077;9.98107;0.0;20.004;0;0;0;19.1972;20.004;17.0887;11.1871;20.3225;0.0;64.0814;0.0;0.0;0.0;0.0;0.0;0.0;89.4966;0.582744;1
44808;1;2;3;3;4;2.1;3.1;3.1;4.1;6.1;6.1;8.1;9.1;12.1;12.1;5;20.0572;21.8583;18.3618;0;0.0;56;1.0;0.0;0.0;0.0;17.8454;16.509;20.4348;0.944232;12.3807;0.0;21.9417;13.1119;0.0;21.8667;0;4;0;19.8318;21.8867;16.509;7.17353;21.7912;0.0;708.864;0.0;0.0;0.0;-0.00973221;19.3173;-19.8623;402.263;0.362209;1
44824;1;2;4;3;4;2.1;4.1;3.1;4.1;8.1;6.1;8.1;12.1;16.1;12.1;3;20.1198;20.6644;19.9713;0;0.0;14;1.0;0.0;0.0;0.0;17.581;15.9472;19.2268;0.990339;15.313;0.0;20.6644;15.4623;0.0;20.7108;2;3;0;19.7381;20.6896;18.1852;16.9079;21.0001;0.0;39.6223;0.0;0.0;0.0;0.0;0.0;0.0;236.711;0.856614;1
44828;0;2;3;4;1;0.1;0.1;0.1;0.1;6.1;8.1;2.1;12.1;3.1;4.1;1;18.3618;18.3618;18.3618;0;0.0;5;1.0;2.62586;13.1293;0.0;15.6768;14.3344;16.7576;1.26058;17.9938;16.7524;19.3769;14.2742;0.0;18.2559;0;0;0;17.7566;18.2559;17.3301;18.2759;19.1577;17.5175;-2.59657;0.0;0.0;0.0;0.0;0.0;0.0;91.3794;1.02925;1
44830;1;2;2;3;1;2.1;2.1;3.1;1.1;4.1;6.1;2.1;6.1;2.1;3.1;3;21.1596;21.3576;20.6644;0;0.0;69;1.0;0.0;0.0;0.0;17.7056;0.0;20.0346;0.939876;17.0028;0.0;22.1685;18.0905;0.0;21.4637;0;3;0;19.3179;21.4637;0.0;17.6971;22.1525;0.0;111.834;1.82185;21.0169;0.0;0.0;0.0;0.0;1221.1;0.916099;1
44837;1;2;4;2;3;2.1;4.1;2.1;3.1;8.1;4.1;6.1;8.1;12.1;6.1;4;20.0128;20.8467;19.055;0;0.0;16;1.0;0.0;0.0;0.0;16.9197;0.0;19.184;0.911463;16.3371;0.0;20.3348;17.9241;0.0;20.5872;3;5;0;18.3219;20.857;0.0;4.79812;20.3193;0.0;216.381;0.0;0.0;0.0;0.0;0.0;0.0;76.7699;0.261878;1
44838;2;2;4;1;3;4.1;8.1;2.1;6.1;8.1;2.1;6.1;4.1;12.1;3.1;1;18.3618;18.3618;18.3618;0;0.0;1;1.0;0.0;0.0;0.0;16.0558;16.0558;16.0558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;18.3584;18.3584;18.3584;18.3584;18.3584;18.3584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.3584;1.0;1
44841;2;2;4;2;1;4.1;8.1;4.1;2.1;8.1;4.1;2.1;8.1;4.1;2.1;3;19.8255;20.4413;19.4604;0;0.0;14;1.0;1.13001;15.8201;0.0;14.3592;0.0;18.1384;1.22981;15.0735;0.0;20.1077;12.2568;-18.2721;20.441;0;1;0;13.9206;20.511;-18.2721;16.7846;20.48;0.0;-40.0966;0.0;0.0;0.0;0.0;0.0;0.0;234.985;1.20574;1
44842;1;2;3;3;4;2.1;3.1;3.1;4.1;6.1;6.1;8.1;9.1;12.1;12.1;2;17.26;22.2937;0.0;0;0.0;25;1.0;1.79198;15.2768;0.0;17.8404;0.0;21.5403;0.925396;14.1912;0.0;21.1344;15.3353;0.0;21.6086;0;0;0;18.8437;21.7204;-18.6597;16.1362;21.4109;0.0;67.6883;0.0;0.0;0.0;3.04207;16.6302;0.0;327.353;0.694879;1
44844;1;2;3;3;4;2.1;3.1;3.1;4.1;6.1;6.1;8.1;9.1;12.1;12.1;2;19.674;20.6644;19.055;0;0.0;13;1.0;0.0;0.0;0.0;17.6821;15.1544;18.6286;0.848407;8.44976;0.0;19.6702;9.95956;0.0;19.0816;0;0;0;19.1641;20.6627;17.4357;11.2245;19.1426;0.0;103.215;0.0;0.0;0.0;0.0;0.0;0.0;145.918;0.585703;1
44849;2;2;3;3;1;4.1;6.1;6.1;2.1;6.1;6.1;2.1;9.1;3.1;3.1;1;21.2522;21.2522;21.2522;0;0.0;9;1.0;0.0;0.0;0.0;17.2896;0.0;20.5748;0.970326;15.8565;0.0;21.0699;16.3414;0.0;21.2513;0;0;0;18.7053;21.2753;0.0;19.9344;21.4894;17.5864;-11.0613;0.0;0.0;0.0;0.0;0.0;0.0;179.409;1.0657;1
44858;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;2;19.7633;19.8659;19.7481;0;0.0;31;1.0;0.0;0.0;0.0;17.5073;12.4801;18.314;0.992447;17.9403;12.1472;19.7305;18.0768;0.0;19.7668;0;3;0;18.5902;19.512;14.7827;17.719;19.8332;14.8519;27.0059;10.7888;19.5078;0.0;0.0;0.0;0.0;549.291;0.953139;1
44860;0;3;2;2;2;0.1;0.1;0.1;0.1;6.1;6.1;6.1;4.1;4.1;4.1;1;19.4932;19.4932;19.4932;0;0.0;5;1.0;0.0;0.0;0.0;13.813;0.0;17.5225;1.52973;13.0626;0.0;19.5092;8.53912;-15.7676;19.5091;0;1;0;12.4377;19.5091;-15.7676;15.5912;19.5092;0.0;-15.7675;12.1158;19.517;0.0;0.0;0.0;0.0;77.9562;1.25354;1
44864;1;2;4;1;3;2.1;4.1;1.1;3.1;8.1;2.1;6.1;4.1;12.1;3.1;6;18.7288;21.763;0.0;0;0.0;111;1.0;0.0;0.0;0.0;17.7512;0.0;19.7792;0.934659;12.3497;0.0;21.765;13.2131;-17.6539;21.7974;0;4;0;19.4392;21.8637;-11.2916;13.9366;21.7645;0.0;610.792;2.76648;20.2912;0.0;0.0;0.0;0.0;1546.96;0.716932;1
44873;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;7;14.6995;20.3077;0.0;0;0.0;55;1.0;0.195654;10.761;0.0;16.1311;0.0;19.0968;1.16783;17.9755;0.0;21.344;15.3922;-15.7822;20.2349;1;7;0;17.5862;20.4228;-15.7822;14.0446;21.4099;0.0;194.788;2.45501;19.055;0.0;-1.06095;0.0;-19.5803;830.805;0.858944;1
44885;2;2;4;3;2;4.1;8.1;6.1;4.1;8.1;6.1;4.1;12.1;8.1;6.1;3;19.0939;20.8467;16.2416;0;0.0;27;1.0;5.55442;16.5189;0.0;16.6721;12.546;18.951;0.910701;15.0139;0.0;19.9713;16.4861;0.0;20.6922;2;7;0;18.6166;20.7158;14.8496;12.1671;20.7196;0.0;174.138;0.0;0.0;0.0;0.0;0.0;0.0;328.51;0.653559;1
44887;1;2;4;1;3;2.1;4.1;1.1;3.1;8.1;2.1;6.1;4.1;12.1;3.1;3;9.42746;20.6644;0.0;0;0.0;35;1.0;1.38591;16.2386;0.0;16.8096;0.0;19.196;0.869802;8.6706;0.0;20.445;9.96847;0.0;20.6755;1;6;0;18.3319;20.6755;-16.2969;9.63709;20.5808;0.0;304.317;0.0;0.0;0.0;0.0;0.0;0.0;337.298;0.525702;1
44892;2;2;4;3;1;4.1;8.1;6.1;2.1;8.1;6.1;2.1;12.1;4.1;3.1;3;16.6976;20.1536;0.0;0;0.0;28;1.0;0.0;0.0;0.0;13.5156;0.0;18.8917;1.21157;15.3126;0.0;19.815;12.6386;-15.7843;19.7048;0;2;0;15.447;19.7048;0.0;16.7873;19.7048;0.0;-37.5285;0.0;0.0;0.0;0.0;0.0;0.0;470.044;1.08677;1
44914;1;2;4;1;3;2.1;4.1;1.1;3.1;8.1;2.1;6.1;4.1;12.1;3.1;7;9.76807;22.233;0.0;0;0.0;52;1.0;4.70632;18.2241;0.0;18.4039;0.0;21.0898;1.0229;15.8736;0.0;22.8009;15.5183;0.0;22.2424;2;20;0;19.5103;22.2268;-19.1374;16.1955;22.8959;0.0;172.365;0.0;0.0;0.0;-1.22568;0.0;-21.5489;905.903;0.892926;1
44917;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;2;20.5987;20.6644;20.3359;0;0.0;15;1.0;0.0;0.0;0.0;17.6826;17.5301;18.0252;1.00047;4.05926;0.0;20.3359;4.05735;0.0;20.3278;0;0;0;20.5397;20.6621;19.9713;4.03626;20.3331;0.0;247.552;0.0;0.0;0.0;0.0;0.0;0.0;60.544;0.19651;1
44918;1;2;4;1;3;2.1;4.1;1.1;3.1;8.1;2.1;6.1;4.1;12.1;3.1;4;9.62666;21.4529;0.0;0;0.0;34;1.0;3.81321;16.4341;0.0;18.678;0.0;21.0754;0.810102;11.4812;0.0;21.4973;14.1725;0.0;21.2009;1;7;0;19.5022;21.7223;-14.0105;13.3726;20.6551;0.0;208.408;0.0;0.0;0.0;-1.13214;0.0;-19.7921;493.161;0.743748;1
44919;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;1;22.0995;22.0995;22.0995;0;0.0;6;1.0;0.0;0.0;0.0;17.9887;17.8927;18.1327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;20.6547;20.9468;20.3557;0.0;0.0;0.0;123.928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
44921;1;2;2;3;2;2.1;2.1;3.1;2.1;4.1;6.1;4.1;6.1;4.1;6.1;8;19.4696;21.6577;0.0;0;0.0;119;1.0;3.48793;17.4077;0.0;14.9602;-19.4147;19.9922;0.930105;16.6369;0.0;21.7173;17.8871;0.0;21.7173;0;3;0;20.578;21.7173;0.0;15.9615;21.7173;0.0;549.371;0.0;0.0;0.0;-0.130399;0.0;-15.5174;1914.93;0.781992;1
44924;1;2;2;1;2;2.1;2.1;1.1;2.1;4.1;2.1;4.1;2.1;4.1;2.1;1;19.7391;19.9713;19.4604;0;0.0;11;1.0;0.0;0.0;0.0;17.5328;16.944;17.8458;0.917412;16.4087;0.0;19.9713;17.8859;0.0;19.99;1;2;0;19.7014;19.9865;19.0759;0.0;0.0;0.0;216.715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
44926;1;2;4;3;4;2.1;4.1;3.1;4.1;8.1;6.1;8.1;12.1;16.1;12.1;2;21.0699;21.0699;21.0699;0;0.0;7;1.0;0.0;0.0;0.0;18.2607;17.9161;18.7867;1.00767;14.0464;0.0;21.036;13.9395;0.0;21.0628;0;0;0;19.6559;21.0675;17.9161;20.1094;21.091;17.9989;-3.17422;0.0;0.0;0.0;-3.00164;0.0;-21.0115;161.777;1.17578;1
44931;1;4;4;1;3;4.1;4.1;1.1;3.1;16.1;4.1;12.1;4.1;12.1;3.1;1;19.055;19.055;19.055;0;0.0;9;1.0;0.0;0.0;0.0;16.9688;16.7521;17.5501;0.824136;13.9683;0.0;19.5393;16.949;0.0;19.0766;0;0;0;19.0665;19.0766;19.0547;17.7886;19.5299;15.2426;11.5013;0.0;0.0;0.0;0.0;0.0;0.0;160.098;0.932976;1
44934;1;2;3;2;1;2.1;3.1;2.1;1.1;6.1;4.1;2.1;6.1;3.1;2.1;1;19.055;19.055;19.055;0;0.0;3;1.0;0.0;0.0;0.0;16.0705;14.7079;16.7518;1.00055;19.0648;19.055;19.0845;19.0544;19.0544;19.0544;0;0;0;18.3731;19.0544;17.0105;18.3848;19.0845;17.0148;-0.0348988;0.0;0.0;0.0;0.0;0.0;0.0;55.1543;1.00063;1
44936;1;2;4;4;2;2.1;4.1;4.1;2.1;8.1;8.1;4.1;16.1;8.1;8.1;1;20.1536;20.1536;20.1536;0;0.0;2;1.0;0.0;0.0;0.0;17.5289;17.2068;17.8509;0.969991;19.5487;18.8951;20.2023;20.1535;20.1534;20.1535;2;3;0;19.1794;20.1535;18.2054;0.0;0.0;0.0;38.3589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
44948;2;2;4;2;2;4.1;8.1;4.1;4.1;8.1;4.1;4.1;8.1;8.1;4.1;1;20.2232;20.5591;19.9713;0;0.0;7;1.0;0.0;0.0;0.0;17.8599;17.6261;18.2555;1.1659;17.2862;0.0;20.5592;14.8265;-16.794;20.5581;0;0;0;20.1625;20.5581;19.9287;0.0;0.0;0.0;141.137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
44953;1;3;4;2;3;3.1;4.1;2.1;3.1;12.1;6.1;9.1;8.1;12.1;6.1;1;19.4604;19.4604;19.4604;0;0.0;4;1.0;0.0;0.0;0.0;17.0067;16.7519;17.1842;1.33531;19.2792;19.06;19.4932;14.438;0.0;19.4601;0;0;0;19.2532;19.4601;19.0545;19.4586;19.9731;19.1038;-0.821524;0.0;0.0;0.0;0.0;0.0;0.0;77.8344;1.01067;1
44956;1;3;4;3;1;3.1;4.1;3.1;1.1;12.1;9.1;3.1;12.1;4.1;3.1;5;20.5673;21.3576;0.0;0;0.0;109;1.0;3.23911;17.1593;0.0;18.3181;0.0;19.9517;0.788831;12.5592;0.0;21.3576;15.9213;-15.6325;21.352;2;6;0;20.5604;21.3926;-15.6325;13.8306;21.5412;-20.1007;733.548;1.46946;19.7798;-15.6325;0.0;0.0;0.0;1507.53;0.672681;1
44966;1;2;3;1;3;2.1;3.1;1.1;3.1;6.1;2.1;6.1;3.1;9.1;3.1;6;13.9778;21.0009;0.0;0;0.0;42;1.0;1.60639;17.1256;0.0;17.811;16.8922;19.4272;0.98972;17.2187;0.0;21.0233;17.3975;0.0;21.1258;0;3;0;20.2473;21.0197;19.1248;17.122;21.1468;0.0;131.263;0.0;0.0;0.0;0.0;0.0;0.0;719.122;0.845643;1
44969;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;19.9713;19.9713;19.9713;0;0.0;1;1.0;0.0;0.0;0.0;17.6622;17.6622;17.6622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;19.9647;19.9647;19.9647;0.0;0.0;0.0;19.9647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
44972;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;21.3576;21.3576;21.3576;0;0.0;4;1.0;0.0;0.0;0.0;19.3986;17.9877;20.1745;1.00278;19.8705;18.0742;21.9751;19.8155;18.1107;21.2;0;0;0;19.6935;20.7122;18.1107;20.4396;21.3958;19.7457;-2.98441;0.0;0.0;0.0;0.0;0.0;0.0;81.7584;1.03789;1
44980;1;4;2;1;3;4.1;2.1;1.1;3.1;8.1;4.1;12.1;2.1;6.1;3.1;3;11.3182;20.1536;0.0;0;0.0;19;1.0;0.0;0.0;0.0;17.0519;15.7224;17.4392;1.00783;8.19211;0.0;18.3426;8.1285;0.0;19.473;0;1;0;19.5347;20.16;18.025;10.4021;19.1963;0.0;173.52;0.0;0.0;0.0;0.0;0.0;0.0;197.639;0.532492;1
44989;1;2;3;1;1;2.1;3.1;1.1;1.1;6.1;2.1;2.1;3.1;3.1;1.1;1;20.8467;20.8467;20.8467;0;0.0;3;1.0;0.0;0.0;0.0;12.4613;0.0;19.0409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;6;2;12.6915;19.1759;0.0;0.0;0.0;0.0;38.0744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
44990;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;2;6.11199;21.392;0.0;0;0.0;7;1.0;0.0;0.0;0.0;18.6472;16.8362;19.5324;0.54216;7.87967;0.0;19.6146;14.5338;0.0;20.396;2;2;0;20.5741;21.4084;19.8546;12.1767;18.2273;0.0;58.7819;0.0;0.0;0.0;0.0;0.0;0.0;85.2369;0.591846;1
44991;1;2;2;2;4;2.1;2.1;2.1;4.1;4.1;4.1;8.1;4.1;8.1;8.1;6;16.4943;20.7597;0.0;0;0.0;112;1.0;0.0;0.0;0.0;17.9419;0.0;20.8206;0.937626;14.1719;0.0;22.0975;15.1146;0.0;20.7928;1;4;0;19.7717;21.3569;0.0;11.4313;22.1014;0.0;934.125;2.32537;20.6413;0.0;0.0;0.0;0.0;1280.31;0.578165;1
44995;1;4;3;1;3;4.1;3.1;1.1;3.1;12.1;4.1;12.1;3.1;9.1;3.1;1;19.4604;19.4604;19.4604;0;0.0;9;1.0;0.0;0.0;0.0;17.6347;17.2097;18.1448;0.708151;13.7909;0.0;18.2785;19.4745;19.3677;19.5381;0;0;0;19.4674;19.5035;19.3677;17.173;18.1135;15.3093;20.6496;0.0;0.0;0.0;0.0;0.0;0.0;154.557;0.882141;1
45001;1;2;2;1;4;2.1;2.1;1.1;4.1;4.1;2.1;8.1;2.1;8.1;4.1;3;9.90351;20.5591;0.0;0;0.0;12;1.0;2.29492;13.8877;0.0;15.8806;0.0;17.9407;1.71889;6.71846;0.0;21.6577;3.90859;-10.9265;20.5596;0;1;0;16.7642;20.5596;-10.9265;10.0726;21.2992;0.0;80.2989;0.0;0.0;0.0;0.0;0.0;0.0;120.872;0.600842;1
45016;2;2;3;1;1;4.1;6.1;2.1;2.1;6.1;2.1;2.1;3.1;3.1;1.1;9;11.9164;22.0254;0.0;0;0.0;116;1.0;0.0;0.0;0.0;16.7479;7.94787;20.2958;0.931584;9.40214;0.0;21.8808;10.0926;0.0;21.9583;1;7;0;18.9783;22.4198;12.7864;7.7909;21.637;0.0;1297.74;0.356742;20.7055;0.0;0.0;0.0;0.0;903.744;0.410516;1
45018;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;20.6644;20.6644;20.6644;0;0.0;1;0.0;0.0;0.0;0.0;18.3617;18.3617;18.3617;0.0;21.3078;21.3078;21.3078;0.0;0.0;0.0;0;0;0;20.6643;20.6643;20.6643;21.7301;21.7301;21.7301;-1.06582;0.0;0.0;0.0;0.0;0.0;0.0;21.7301;1.05158;1
45020;1;2;2;1;4;2.1;2.1;1.1;4.1;4.1;2.1;8.1;2.1;8.1;4.1;1;21.0699;21.0699;21.0699;0;0.0;26;1.0;0.0;0.0;0.0;18.3005;17.9234;18.917;0.902239;17.7729;0.0;20.8467;19.6987;0.0;21.0848;0;0;0;20.4679;21.0848;20.0005;18.3674;20.4316;16.0279;54.6133;12.5355;20.5693;0.0;0.0;0.0;0.0;477.553;0.897376;1
